search_term,country,currency,category,source_category,retailer,brand,product_name,barcode,barcode_length,price_local,price_usd,presentation,weight_kg,price_per_100g_local,price_per_kg_usd,segment,type,product_url,retailer_url,unit_count,product_name_clean,standard_category,price_local_numeric,scrape_date,product_detail_text,price_text,price_gyd,image_url,source_url,weight_source_text,price_per_kg_gyd,page,brand_original,brand_group,sku_text_key,weight_bucket,unit_bucket,match_key,barcode_raw,barcode_12,barcode_harmonized,product_name_harmonized,commercial_family_key,sku_family_key,family_key,commercial_category,commercial_overlap,sku_overlap,regional_overlap,competitive_index,price_positioning
galletas,Dominican Republic,DOP,Galletas,Galletas,Jumbo,Hatuey,Galletas De Soda Hatuey 9 Und,7467581603847,13,89.0,1.41,288 GR,0.288,30.9,4.9,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-hatuey-9-und/18687,https://jumbo.com.do/galletas-de-soda-hatuey-9-und-paq-2018778?utm_source=supermercadosrd,9.0,Galletas De Soda,Cookies,89.0,,,,,,,,,,Hatuey,Hatuey,hatuey_galletas de soda hatuey 9 und,0.29,multipack,hatuey_galletas de soda hatuey 9 und_0.29,7467581603847,746758160384,746758160384,soda_cracker,soda_cracker,hatuey_soda_cracker,soda_cracker,SAVORY_CRACKERS,2,1,2,0.5157209729028486,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Merca Jumbo,Hatuey,Galletas De Soda Hatuey 9 Und,7467581603847,13,89.0,1.41,288 GR,0.288,30.9,4.9,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-hatuey-9-und/18687,https://mercajumbo.com.do/?utm_source=supermercadosrd,9.0,Galletas De Soda,Cookies,89.0,,,,,,,,,,Hatuey,Hatuey,hatuey_galletas de soda hatuey 9 und,0.29,multipack,hatuey_galletas de soda hatuey 9 und_0.29,7467581603847,746758160384,746758160384,soda_cracker,soda_cracker,hatuey_soda_cracker,soda_cracker,SAVORY_CRACKERS,2,1,2,0.5157209729028486,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Nacional,Hatuey,Galletas De Soda Hatuey 9 Und,7467581603847,13,89.95,1.43,288 GR,0.288,31.23,4.95,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-hatuey-9-und/18687,https://supermercadosnacional.com/galletas-de-soda-hatuey-9-und-paq-2018778?utm_source=supermercadosrd,9.0,Galletas De Soda,Cookies,89.95,,,,,,,,,,Hatuey,Hatuey,hatuey_galletas de soda hatuey 9 und,0.29,multipack,hatuey_galletas de soda hatuey 9 und_0.29,7467581603847,746758160384,746758160384,soda_cracker,soda_cracker,hatuey_soda_cracker,soda_cracker,SAVORY_CRACKERS,2,1,2,0.5209834318100205,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Plaza Lama,Hatuey,Galletas De Soda Hatuey 9 Und,7467581603847,13,88.0,1.39,288 GR,0.288,30.56,4.84,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-hatuey-9-und/18687,https://plazalama.com.do/p/galletas-de-soda-hatuey-9-uds-7467581603847?utm_source=supermercadosrd,9.0,Galletas De Soda,Cookies,88.0,,,,,,,,,,Hatuey,Hatuey,hatuey_galletas de soda hatuey 9 und,0.29,multipack,hatuey_galletas de soda hatuey 9 und_0.29,7467581603847,746758160384,746758160384,soda_cracker,soda_cracker,hatuey_soda_cracker,soda_cracker,SAVORY_CRACKERS,2,1,2,0.5094060222142422,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Sirena,Hatuey,Galletas De Soda Hatuey 9 Und,7467581603847,13,90.0,1.43,288 GR,0.288,31.25,4.95,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-hatuey-9-und/18687,https://sirena.do/products/index/galletas-de-soda-hatuey-regular-118-oz-?utm_source=supermercadosrd,9.0,Galletas De Soda,Cookies,90.0,,,,,,,,,,Hatuey,Hatuey,hatuey_galletas de soda hatuey 9 und,0.29,multipack,hatuey_galletas de soda hatuey 9 und_0.29,7467581603847,746758160384,746758160384,soda_cracker,soda_cracker,hatuey_soda_cracker,soda_cracker,SAVORY_CRACKERS,2,1,2,0.5209834318100205,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Nacional,Hatuey,Galletas De Soda Hatuey Cubo Plastico 24 Und,9999999754276,13,264.95,4.2,768 GR,0.768,34.5,5.47,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-hatuey-cubo-plastico-24-und/18766,https://supermercadosnacional.com/galletas-de-soda-hatuey-cubo-plastico-24-und-paq-2174807?utm_source=supermercadosrd,24.0,Galletas De Soda Cubo Plastico,Cookies,264.95,,,,,,,,,,Hatuey,Hatuey,hatuey_galletas de soda hatuey cubo plastico 24 und,0.77,bulkpack,hatuey_galletas de soda hatuey cubo plastico 24 und_0.77,9999999754276,,,soda_cracker,soda_cracker,hatuey_soda_cracker,soda_cracker,SAVORY_CRACKERS,2,1,2,0.5757130044446084,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Sirena,Hatuey,Galletas De Soda Hatuey Cubo Plastico 24 Und,9999999754276,13,265.0,4.2,768 GR,0.768,34.51,5.47,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-hatuey-cubo-plastico-24-und/18766,https://sirena.do/products/index/galletas-de-soda-hatuey-cubo-plastico-24-1?utm_source=supermercadosrd,24.0,Galletas De Soda Cubo Plastico,Cookies,265.0,,,,,,,,,,Hatuey,Hatuey,hatuey_galletas de soda hatuey cubo plastico 24 und,0.77,bulkpack,hatuey_galletas de soda hatuey cubo plastico 24 und_0.77,9999999754276,,,soda_cracker,soda_cracker,hatuey_soda_cracker,soda_cracker,SAVORY_CRACKERS,2,1,2,0.5757130044446084,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Jumbo,Líder,Galletas De Soda Lider 20 Und,,,148.95,2.36,600 GR,0.6,24.82,3.93,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-lider-20-und/18809,https://jumbo.com.do/galletas-de-soda-lider-20-und-paq-2189671?utm_source=supermercadosrd,20.0,Galletas De Soda Lider,Cookies,148.95,,,,,,,,,,Líder,Líder,l der_galletas de soda lider 20 und,0.6,multipack,l der_galletas de soda lider 20 und_0.6,,,,soda_cracker,soda_cracker,l der_soda_cracker,soda_cracker,SAVORY_CRACKERS,2,1,2,0.4136292701037132,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Merca Jumbo,Líder,Galletas De Soda Lider 20 Und,,,148.0,2.35,600 GR,0.6,24.67,3.91,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-lider-20-und/18809,https://mercajumbo.com.do/?utm_source=supermercadosrd,20.0,Galletas De Soda Lider,Cookies,148.0,,,,,,,,,,Líder,Líder,l der_galletas de soda lider 20 und,0.6,multipack,l der_galletas de soda lider 20 und_0.6,,,,soda_cracker,soda_cracker,l der_soda_cracker,soda_cracker,SAVORY_CRACKERS,2,1,2,0.41152428654084444,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Nacional,Líder,Galletas De Soda Lider 20 Und,,,148.95,2.36,600 GR,0.6,24.82,3.93,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-lider-20-und/18809,https://supermercadosnacional.com/galletas-de-soda-lider-20-und-paq-2189671?utm_source=supermercadosrd,20.0,Galletas De Soda Lider,Cookies,148.95,,,,,,,,,,Líder,Líder,l der_galletas de soda lider 20 und,0.6,multipack,l der_galletas de soda lider 20 und_0.6,,,,soda_cracker,soda_cracker,l der_soda_cracker,soda_cracker,SAVORY_CRACKERS,2,1,2,0.4136292701037132,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Bravo,Oreo,Galletas De Vainilla Oreo,7622210110251,13,199.0,3.15,15.24 OZ,0.43204638,46.06,7.3,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galletas-de-vainilla-oreo/18730,https://bravova.superbravo.com.do/articulos/19826?utm_source=supermercadosrd,,Galletas De Vainilla,Cookies,199.0,,,,,,,,,,Oreo,Mondelez,oreo_galletas de vainilla oreo,0.43,single,oreo_galletas de vainilla oreo_0.43,7622210110251,762221011025,762221011025,oreo_vanilla,oreo_vanilla,oreo_oreo_vanilla,oreo_vanilla,SWEET_COOKIES,2,1,2,0.7683190004471009,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Garrido,Oreo,Galletas De Vainilla Oreo,7622210110251,13,210.0,3.33,15.24 OZ,0.43204638,48.61,7.7,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galletas-de-vainilla-oreo/18730,https://www.garrido.com.do/p/184601?utm_source=supermercadosrd,,Galletas De Vainilla,Cookies,210.0,,,,,,,,,,Oreo,Mondelez,oreo_galletas de vainilla oreo,0.43,single,oreo_galletas de vainilla oreo_0.43,7622210110251,762221011025,762221011025,oreo_vanilla,oreo_vanilla,oreo_oreo_vanilla,oreo_vanilla,SWEET_COOKIES,2,1,2,0.8104186717044762,Market
galletas,Dominican Republic,DOP,Galletas,Galletas,Jumbo,Oreo,Galletas De Vainilla Oreo,7622210110251,13,206.0,3.26,15.24 OZ,0.43204638,47.68,7.56,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galletas-de-vainilla-oreo/18730,https://jumbo.com.do/galletas-de-vainilla-oreo-15-24-onz-2138941?utm_source=supermercadosrd,,Galletas De Vainilla,Cookies,206.0,,,,,,,,,,Oreo,Mondelez,oreo_galletas de vainilla oreo,0.43,single,oreo_galletas de vainilla oreo_0.43,7622210110251,762221011025,762221011025,oreo_vanilla,oreo_vanilla,oreo_oreo_vanilla,oreo_vanilla,SWEET_COOKIES,2,1,2,0.7956837867643948,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Merca Jumbo,Oreo,Galletas De Vainilla Oreo,7622210110251,13,206.0,3.26,15.24 OZ,0.43204638,47.68,7.56,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galletas-de-vainilla-oreo/18730,https://mercajumbo.com.do/?utm_source=supermercadosrd,,Galletas De Vainilla,Cookies,206.0,,,,,,,,,,Oreo,Mondelez,oreo_galletas de vainilla oreo,0.43,single,oreo_galletas de vainilla oreo_0.43,7622210110251,762221011025,762221011025,oreo_vanilla,oreo_vanilla,oreo_oreo_vanilla,oreo_vanilla,SWEET_COOKIES,2,1,2,0.7956837867643948,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Nacional,Oreo,Galletas De Vainilla Oreo,7622210110251,13,206.95,3.28,15.24 OZ,0.43204638,47.9,7.59,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galletas-de-vainilla-oreo/18730,https://supermercadosnacional.com/galletas-de-vainilla-oreo-15-24-onz-2138941?utm_source=supermercadosrd,,Galletas De Vainilla,Cookies,206.95,,,,,,,,,,Oreo,Mondelez,oreo_galletas de vainilla oreo,0.43,single,oreo_galletas de vainilla oreo_0.43,7622210110251,762221011025,762221011025,oreo_vanilla,oreo_vanilla,oreo_oreo_vanilla,oreo_vanilla,SWEET_COOKIES,2,1,2,0.798841262108698,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Plaza Lama,Oreo,Galletas De Vainilla Oreo,7622210110251,13,229.0,3.63,15.24 OZ,0.43204638,53.0,8.4,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galletas-de-vainilla-oreo/18730,https://plazalama.com.do/p/galletas-sandwich-vainilla-rellena-de-crema-nabisco-oreo-12-uds-7622210110251?utm_source=supermercadosrd,,Galletas De Vainilla,Cookies,229.0,,,,,,,,,,Oreo,Mondelez,oreo_galletas de vainilla oreo,0.43,single,oreo_galletas de vainilla oreo_0.43,7622210110251,762221011025,762221011025,oreo_vanilla,oreo_vanilla,oreo_oreo_vanilla,oreo_vanilla,SWEET_COOKIES,2,1,2,0.8840930964048832,Market
galletas,Dominican Republic,DOP,Galletas,Galletas,Sirena,Oreo,Galletas De Vainilla Oreo,7622210110251,13,212.0,3.36,15.24 OZ,0.43204638,49.07,7.78,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galletas-de-vainilla-oreo/18730,https://sirena.do/products/index/galletas-dulces-oreo-vainilla-12-und?utm_source=supermercadosrd,,Galletas De Vainilla,Cookies,212.0,,,,,,,,,,Oreo,Mondelez,oreo_galletas de vainilla oreo,0.43,single,oreo_galletas de vainilla oreo_0.43,7622210110251,762221011025,762221011025,oreo_vanilla,oreo_vanilla,oreo_oreo_vanilla,oreo_vanilla,SWEET_COOKIES,2,1,2,0.8188386059559514,Market
galletas,Dominican Republic,DOP,Galletas,Galletas,Sirena,Colombina,Galletas De Vainilla Relleno Cremoso Colombina Bridge,,,95.0,1.51,10 UND,,,,Mass,Galleta,https://supermercadosrd.com/productos/galletas-de-vainilla-relleno-cremoso-colombina-bridge/19544,https://sirena.do/products/index/galletas-bridge-wafer-vainilla-300-g-?utm_source=supermercadosrd,10.0,Galletas De Vainilla Relleno Cremoso Bridge,Cookies,95.0,,,,,,,,,,Colombina,Colombina,colombina_galletas de vainilla relleno cremoso colombina bridge,unknown,multipack,colombina_galletas de vainilla relleno cremoso colombina bridge_unknown,,,,bridge_cremoso_vanilla,bridge_cremoso_vanilla,colombina_bridge_cremoso_vanilla,bridge_cremoso_vanilla,SWEET_COOKIES,1,1,1,,Market
galletas,Dominican Republic,DOP,Galletas,Galletas,Jumbo,Bergen,Galletas Dulce Sabor Cookies And Cream Bergen Cookies,7702133006661,13,89.0,1.41,128 GR,0.128,69.53,11.02,Mass,Galleta,https://supermercadosrd.com/productos/galletas-dulce-sabor-cookies-and-cream-bergen-cookies/19111,https://jumbo.com.do/galletas-sabor-cookies-and-cream-bergen-128-gr-2211723?utm_source=supermercadosrd,,Galletas Dulce Sabor Cookies And Cream Cookies,Cookies,89.0,,,,,,,,,,Bergen,Bergen,bergen_galletas dulce sabor cookies and cream bergen cookies,0.13,single,bergen_galletas dulce sabor cookies and cream bergen cookies_0.13,7702133006661,770213300666,770213300666,cream_dulce,cream_dulce,bergen_cream_dulce,cream_dulce,SWEET_COOKIES,1,1,1,1.159845943140692,Market
galletas,Dominican Republic,DOP,Galletas,Galletas,Merca Jumbo,Bergen,Galletas Dulce Sabor Cookies And Cream Bergen Cookies,7702133006661,13,99.0,1.57,128 GR,0.128,77.34,12.25,Mass,Galleta,https://supermercadosrd.com/productos/galletas-dulce-sabor-cookies-and-cream-bergen-cookies/19111,https://mercajumbo.com.do/?utm_source=supermercadosrd,,Galletas Dulce Sabor Cookies And Cream Cookies,Cookies,99.0,,,,,,,,,,Bergen,Bergen,bergen_galletas dulce sabor cookies and cream bergen cookies,0.13,single,bergen_galletas dulce sabor cookies and cream bergen cookies_0.13,7702133006661,770213300666,770213300666,cream_dulce,cream_dulce,bergen_cream_dulce,cream_dulce,SWEET_COOKIES,1,1,1,1.2893024322571214,Premium
galletas,Dominican Republic,DOP,Galletas,Galletas,Bravo,Gamesa,Galletas Emperador Nocturno Gamesa,9999999754277,13,59.0,0.93,72 GR,0.072,81.94,12.98,Mass,Galleta,https://supermercadosrd.com/productos/galletas-emperador-nocturno-gamesa/18880,https://bravova.superbravo.com.do/articulos/9879?utm_source=supermercadosrd,,Galletas Emperador Nocturno,Cookies,59.0,,,,,,,,,,Gamesa,Gamesa,gamesa_galletas emperador nocturno gamesa,0.07,single,gamesa_galletas emperador nocturno gamesa_0.07,9999999754277,,,emperador_nocturno,emperador_nocturno,gamesa_emperador_nocturno,emperador_nocturno,SWEET_COOKIES,1,1,1,1.3661343323018313,Premium
galletas,Dominican Republic,DOP,Galletas,Galletas,Nacional,Gamesa,Galletas Emperador Nocturno Gamesa,9999999754277,13,49.95,0.79,72 GR,0.072,69.38,10.99,Mass,Galleta,https://supermercadosrd.com/productos/galletas-emperador-nocturno-gamesa/18880,https://supermercadosnacional.com/galletas-emperador-nocturno-gamesa-91-gr-2199801?utm_source=supermercadosrd,,Galletas Emperador Nocturno,Cookies,49.95,,,,,,,,,,Gamesa,Gamesa,gamesa_galletas emperador nocturno gamesa,0.07,single,gamesa_galletas emperador nocturno gamesa_0.07,9999999754277,,,emperador_nocturno,emperador_nocturno,gamesa_emperador_nocturno,emperador_nocturno,SWEET_COOKIES,1,1,1,1.156688467796389,Market
galletas,Dominican Republic,DOP,Galletas,Galletas,Carrefour,Molino Del Sol,Galletas Estilo Cubana Molino Del Sol,7468235130382,13,112.95,1.79,280 GR,0.28,40.34,6.39,Mass,Galleta,https://supermercadosrd.com/productos/galletas-estilo-cubana-molino-del-sol/18850,https://www.carrefour.do/,,Galletas Estilo Cubana,Cookies,112.95,,,,,,,,,,Molino Del Sol,Molino Del Sol,molino del sol_galletas estilo cubana molino del sol,0.28,single,molino del sol_galletas estilo cubana molino del sol_0.28,7468235130382,746823513038,746823513038,cubana_estilo,cubana_estilo,molino del sol_cubana_estilo,cubana_estilo,SWEET_COOKIES,1,1,1,0.6725422483365718,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Jumbo,Molino Del Sol,Galletas Estilo Cubana Molino Del Sol,7468235130382,13,114.95,1.82,280 GR,0.28,41.05,6.5,Mass,Galleta,https://supermercadosrd.com/productos/galletas-estilo-cubana-molino-del-sol/18850,https://jumbo.com.do/galletas-estilo-cubana-molino-del-sol-2202014?utm_source=supermercadosrd,,Galletas Estilo Cubana,Cookies,114.95,,,,,,,,,,Molino Del Sol,Molino Del Sol,molino del sol_galletas estilo cubana molino del sol,0.28,single,molino del sol_galletas estilo cubana molino del sol_0.28,7468235130382,746823513038,746823513038,cubana_estilo,cubana_estilo,molino del sol_cubana_estilo,cubana_estilo,SWEET_COOKIES,1,1,1,0.6841196579323501,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Merca Jumbo,Molino Del Sol,Galletas Estilo Cubana Molino Del Sol,7468235130382,13,114.0,1.81,280 GR,0.28,40.71,6.45,Mass,Galleta,https://supermercadosrd.com/productos/galletas-estilo-cubana-molino-del-sol/18850,https://mercajumbo.com.do/?utm_source=supermercadosrd,,Galletas Estilo Cubana,Cookies,114.0,,,,,,,,,,Molino Del Sol,Molino Del Sol,molino del sol_galletas estilo cubana molino del sol,0.28,single,molino del sol_galletas estilo cubana molino del sol_0.28,7468235130382,746823513038,746823513038,cubana_estilo,cubana_estilo,molino del sol_cubana_estilo,cubana_estilo,SWEET_COOKIES,1,1,1,0.6788571990251782,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Nacional,Molino Del Sol,Galletas Estilo Cubana Molino Del Sol,7468235130382,13,114.95,1.82,280 GR,0.28,41.05,6.5,Mass,Galleta,https://supermercadosrd.com/productos/galletas-estilo-cubana-molino-del-sol/18850,https://supermercadosnacional.com/galletas-estilo-cubana-molino-del-sol-2202014?utm_source=supermercadosrd,,Galletas Estilo Cubana,Cookies,114.95,,,,,,,,,,Molino Del Sol,Molino Del Sol,molino del sol_galletas estilo cubana molino del sol,0.28,single,molino del sol_galletas estilo cubana molino del sol_0.28,7468235130382,746823513038,746823513038,cubana_estilo,cubana_estilo,molino del sol_cubana_estilo,cubana_estilo,SWEET_COOKIES,1,1,1,0.6841196579323501,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Plaza Lama,Molino Del Sol,Galletas Estilo Cubana Molino Del Sol,7468235130382,13,119.0,1.89,280 GR,0.28,42.5,6.73,Mass,Galleta,https://supermercadosrd.com/productos/galletas-estilo-cubana-molino-del-sol/18850,https://plazalama.com.do/p/galletas-cubanas-molino-del-sol-280gr-7468235130382?utm_source=supermercadosrd,,Galletas Estilo Cubana,Cookies,119.0,,,,,,,,,,Molino Del Sol,Molino Del Sol,molino del sol_galletas estilo cubana molino del sol,0.28,single,molino del sol_galletas estilo cubana molino del sol_0.28,7468235130382,746823513038,746823513038,cubana_estilo,cubana_estilo,molino del sol_cubana_estilo,cubana_estilo,SWEET_COOKIES,1,1,1,0.708326968905341,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Jumbo,Lider,Galletas Estilo Danesa Lider,8906071268153,13,64.95,1.03,114 GR,0.114,56.97,9.03,Mass,Galleta,https://supermercadosrd.com/productos/galletas-estilo-danesa-lider/18675,https://jumbo.com.do/galletas-estilo-danesa-lider-114-gr-2186411?utm_source=supermercadosrd,,Galletas Estilo Danesa Lider,Cookies,64.95,,,,,,,,,,Líder,Lider,lider_galletas estilo danesa lider,0.11,single,lider_galletas estilo danesa lider_0.11,8906071268153,890607126815,890607126815,danesa_estilo,danesa_estilo,lider_danesa_estilo,danesa_estilo,SWEET_COOKIES,1,1,1,0.9504000786352493,Market
galletas,Dominican Republic,DOP,Galletas,Galletas,Jumbo,Lider,Galletas Estilo Danesa Lider,8906071268153,13,114.0,1.81,280 GR,0.28,40.71,6.45,Mass,Galleta,https://supermercadosrd.com/productos/galletas-estilo-danesa-lider/18763,https://jumbo.com.do/galletas-estilo-danesa-lider-280-gr-2208435?utm_source=supermercadosrd,,Galletas Estilo Danesa Lider,Cookies,114.0,,,,,,,,,,Líder,Lider,lider_galletas estilo danesa lider,0.28,single,lider_galletas estilo danesa lider_0.28,8906071268153,890607126815,890607126815,danesa_estilo,danesa_estilo,lider_danesa_estilo,danesa_estilo,SWEET_COOKIES,1,1,1,0.6788571990251782,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Merca Jumbo,Lider,Galletas Estilo Danesa Lider,8906071268153,13,64.0,1.01,114 GR,0.114,56.14,8.9,Mass,Galleta,https://supermercadosrd.com/productos/galletas-estilo-danesa-lider/18675,https://mercajumbo.com.do/?utm_source=supermercadosrd,,Galletas Estilo Danesa Lider,Cookies,64.0,,,,,,,,,,Líder,Lider,lider_galletas estilo danesa lider,0.11,single,lider_galletas estilo danesa lider_0.11,8906071268153,890607126815,890607126815,danesa_estilo,danesa_estilo,lider_danesa_estilo,danesa_estilo,SWEET_COOKIES,1,1,1,0.9367176854766025,Market
galletas,Dominican Republic,DOP,Galletas,Galletas,Merca Jumbo,Lider,Galletas Estilo Danesa Lider,8906071268153,13,134.0,2.12,280 GR,0.28,47.86,7.58,Mass,Galleta,https://supermercadosrd.com/productos/galletas-estilo-danesa-lider/18763,https://mercajumbo.com.do/?utm_source=supermercadosrd,,Galletas Estilo Danesa Lider,Cookies,134.0,,,,,,,,,,Líder,Lider,lider_galletas estilo danesa lider,0.28,single,lider_galletas estilo danesa lider_0.28,8906071268153,890607126815,890607126815,danesa_estilo,danesa_estilo,lider_danesa_estilo,danesa_estilo,SWEET_COOKIES,1,1,1,0.7977887703272636,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Nacional,Lider,Galletas Estilo Danesa Lider,8906071268153,13,64.95,1.03,114 GR,0.114,56.97,9.03,Mass,Galleta,https://supermercadosrd.com/productos/galletas-estilo-danesa-lider/18675,https://supermercadosnacional.com/galletas-estilo-danesa-lider-114-gr-2186411?utm_source=supermercadosrd,,Galletas Estilo Danesa Lider,Cookies,64.95,,,,,,,,,,Líder,Lider,lider_galletas estilo danesa lider,0.11,single,lider_galletas estilo danesa lider_0.11,8906071268153,890607126815,890607126815,danesa_estilo,danesa_estilo,lider_danesa_estilo,danesa_estilo,SWEET_COOKIES,1,1,1,0.9504000786352493,Market
galletas,Dominican Republic,DOP,Galletas,Galletas,Nacional,Lider,Galletas Estilo Danesa Lider,8906071268153,13,134.95,2.14,280 GR,0.28,48.2,7.64,Mass,Galleta,https://supermercadosrd.com/productos/galletas-estilo-danesa-lider/18763,https://supermercadosnacional.com/galletas-estilo-danesa-lider-280-gr-2208435?utm_source=supermercadosrd,,Galletas Estilo Danesa Lider,Cookies,134.95,,,,,,,,,,Líder,Lider,lider_galletas estilo danesa lider,0.28,single,lider_galletas estilo danesa lider_0.28,8906071268153,890607126815,890607126815,danesa_estilo,danesa_estilo,lider_danesa_estilo,danesa_estilo,SWEET_COOKIES,1,1,1,0.8041037210158699,Market
