country,currency,category,retailer,brand,product_name,barcode,barcode_length,price_local,price_usd,presentation,weight_kg,price_per_100g_local,price_per_kg_usd,segment,type,product_url,retailer_url,standard_category,price_local_numeric,barcode_harmonized,regional_sku,regional_overlap,competitive_index,price_positioning
Dominican Republic,DOP,Tortillas,Plaza Lama,Maria,Tortilla De Trigo Wrap Maria,7466479111044,13,119.0,1.89,8 UND,,,,Mass,Wrap,https://supermercadosrd.com/productos/tortilla-de-trigo-wrap-maria/18019,https://plazalama.com.do/p/tortillas-de-trigo-maria-para-tacos-8-uds-7466479111044?utm_source=supermercadosrd,Tortillas & Wraps,119.0,7466479111044,7466479111044,1,,Market
Dominican Republic,DOP,Tortillas,Sirena,Maria,Tortilla De Trigo Wrap Maria,7466479111044,13,103.0,1.63,8 UND,,,,Mass,Wrap,https://supermercadosrd.com/productos/tortilla-de-trigo-wrap-maria/18019,https://sirena.do/products/index/tortillas-maria-trigo-8-1?utm_source=supermercadosrd,Tortillas & Wraps,103.0,7466479111044,7466479111044,1,,Market
Dominican Republic,DOP,Tortillas,Sirena,El Charrito,Tortilla El Charrito Maiz Amarillo,653151079466,12,80.0,1.27,10 UND,,,,Mass,Maíz,https://supermercadosrd.com/productos/tortilla-el-charrito-maiz-amarillo/34592,https://sirena.do/products/index/tortilla-el-charrito-maiz-amarillo-10-1?utm_source=supermercadosrd,Tortillas & Wraps,80.0,0653151079466,0653151079466,1,,Market
Dominican Republic,DOP,Tortillas,Sirena,El Charrito,Tortilla El Charrito Maiz Blanco,7466478200053,13,80.0,1.27,10 UND,,,,Mass,Maíz,https://supermercadosrd.com/productos/tortilla-el-charrito-maiz-blanco/34683,https://sirena.do/products/index/tortilla-el-charrito-maiz-blanco-10-1?utm_source=supermercadosrd,Tortillas & Wraps,80.0,7466478200053,7466478200053,1,,Market
Dominican Republic,DOP,Tortillas,Ritmo,El Charrito,Tortilla El Charrito Trigo Pequeno,7465793926631,13,65.0,1.03,10 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-el-charrito-trigo-pequeno/8938,https://tiendasritmo.com/?utm_source=supermercadosrd,Tortillas & Wraps,65.0,7465793926631,7465793926631,1,,Market
Dominican Republic,DOP,Tortillas,Sirena,El Charrito,Tortilla El Charrito Trigo Pequeno,7465793926631,13,72.0,1.14,10 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-el-charrito-trigo-pequeno/8938,https://sirena.do/products/index/tortilla-el-charrito-trigo-1-10-peq?utm_source=supermercadosrd,Tortillas & Wraps,72.0,7465793926631,7465793926631,1,,Market
Dominican Republic,DOP,Tortillas,Sirena,Wala,Tortilla Trigo Burrito Wala,2100003088239,13,90.0,1.43,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-trigo-burrito-wala/8873,https://sirena.do/products/index/tortilla-trigo-burrito-wala-8-und?utm_source=supermercadosrd,Tortillas & Wraps,90.0,2100003088239,2100003088239,1,,Market
Dominican Republic,DOP,Tortillas,Sirena,Wala,Tortilla Trigo Tradicional Wala,2100003088215,13,68.0,1.08,10 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-trigo-tradicional-wala/8850,https://sirena.do/products/index/tortilla-trigo-tradicional-wala-10-und?utm_source=supermercadosrd,Tortillas & Wraps,68.0,2100003088215,2100003088215,1,,Market
Dominican Republic,DOP,Tortillas,Nacional,Tortilla,Tortilla Zero Car La Tortilla Fact,2100003088239,13,339.95,5.39,320 GR,0.32,106.23,16.83,Mass,Tortilla,https://supermercadosrd.com/productos/tortilla-zero-car-la-tortilla-fact/42206,https://supermercadosnacional.com/tortilla-zero-car-la-tortilla-fact-320-g-2221748?utm_source=supermercadosrd,Tortillas & Wraps,339.95,2100003088239,2100003088239,1,1.7294617563739374,Premium
Dominican Republic,DOP,Tortillas,Jumbo,Old El Paso,Tortillas De Maiz Duras Originales Old El Paso,9999999766823,13,209.0,3.31,275 GR,0.275,76.0,12.04,Mass,Maíz,https://supermercadosrd.com/productos/tortillas-de-maiz-duras-originales-old-el-paso/18079,https://jumbo.com.do/tortillas-de-maiz-duras-originales-old-el-paso-275-gr-2189971?utm_source=supermercadosrd,Tortillas & Wraps,209.0,9999999766823,9999999766823,1,1.2372382380714324,Premium
Dominican Republic,DOP,Tortillas,Merca Jumbo,Old El Paso,Tortillas De Maiz Duras Originales Old El Paso,9999999766823,13,208.0,3.3,275 GR,0.275,75.64,11.99,Mass,Maíz,https://supermercadosrd.com/productos/tortillas-de-maiz-duras-originales-old-el-paso/18079,https://mercajumbo.com.do/?utm_source=supermercadosrd,Tortillas & Wraps,208.0,9999999766823,9999999766823,1,1.232100205521302,Premium
Dominican Republic,DOP,Tortillas,Nacional,Old El Paso,Tortillas De Maiz Duras Originales Old El Paso,9999999766823,13,209.95,3.33,275 GR,0.275,76.35,12.1,Mass,Maíz,https://supermercadosrd.com/productos/tortillas-de-maiz-duras-originales-old-el-paso/18079,https://supermercadosnacional.com/tortillas-de-maiz-duras-originales-old-el-paso-275-gr-2189971?utm_source=supermercadosrd,Tortillas & Wraps,209.95,9999999766823,9999999766823,1,1.2434038771315892,Premium
Dominican Republic,DOP,Tortillas,Bravo,Tortillas,Tortillas Duras,9999999766823,13,149.0,2.36,20 UND,,,,Mass,Tortilla,https://supermercadosrd.com/productos/tortillas-duras/22061,https://bravova.superbravo.com.do/articulos/29015?utm_source=supermercadosrd,Tortillas & Wraps,149.0,9999999766823,9999999766823,1,,Market
Dominican Republic,DOP,Tortillas,Bravo,Tortillas,Tortillas Duras,,,149.0,2.36,24 UND,,,,Mass,Tortilla,https://supermercadosrd.com/productos/tortillas-duras/22068,https://bravova.superbravo.com.do/articulos/29151?utm_source=supermercadosrd,Tortillas & Wraps,149.0,,Tortillas_Tortillas Duras,1,,Market
Dominican Republic,DOP,Tortillas,Merca Jumbo,La Real,Tortillas Low Carb La Real,2100003088215,13,359.0,5.69,336 GR,0.336,106.85,16.93,Mass,Low Carb/Keto,https://supermercadosrd.com/productos/tortillas-low-carb-la-real/7708,https://mercajumbo.com.do/?utm_source=supermercadosrd,Tortillas & Wraps,359.0,2100003088215,2100003088215,1,1.7397378214741988,Premium
Dominican Republic,DOP,Tortillas,Nacional,La Real,Tortillas Low Carb La Real,2100003088215,13,359.95,5.7,336 GR,0.336,107.13,16.98,Mass,Low Carb/Keto,https://supermercadosrd.com/productos/tortillas-low-carb-la-real/7708,https://supermercadosnacional.com/tortillas-low-carb-la-real-336-gr-2215613?utm_source=supermercadosrd,Tortillas & Wraps,359.95,2100003088215,2100003088215,1,1.7448758540243292,Premium
Dominican Republic,DOP,Tortillas,Bravo,La Real,Tostada De Maiz Mexicana La Real,7466478200053,13,195.0,3.09,14 OZ,0.396893,49.13,7.78,Mass,Maíz,https://supermercadosrd.com/productos/tostada-de-maiz-mexicana-la-real/18024,https://bravova.superbravo.com.do/articulos/19431?utm_source=supermercadosrd,Tortillas & Wraps,195.0,7466478200053,7466478200053,1,0.799477864800311,Value
Dominican Republic,DOP,Tortillas,Garrido,La Real,Tostada De Maiz Mexicana La Real,7466478200053,13,270.0,4.28,14 OZ,0.396893,68.03,10.78,Mass,Maíz,https://supermercadosrd.com/productos/tostada-de-maiz-mexicana-la-real/18024,https://www.garrido.com.do/p/307379?utm_source=supermercadosrd,Tortillas & Wraps,270.0,7466478200053,7466478200053,1,1.107759817808143,Market
Dominican Republic,DOP,Tortillas,Jumbo,La Real,Tostada De Maiz Mexicana La Real,7466478200053,13,194.95,3.09,14 OZ,0.396893,49.12,7.78,Mass,Maíz,https://supermercadosrd.com/productos/tostada-de-maiz-mexicana-la-real/18024,https://jumbo.com.do/tostada-de-maiz-mexicana-la-real-14-onz-2170410?utm_source=supermercadosrd,Tortillas & Wraps,194.95,7466478200053,7466478200053,1,0.799477864800311,Value
Dominican Republic,DOP,Tortillas,Merca Jumbo,La Real,Tostada De Maiz Mexicana La Real,7466478200053,13,194.0,3.07,14 OZ,0.396893,48.88,7.75,Mass,Maíz,https://supermercadosrd.com/productos/tostada-de-maiz-mexicana-la-real/18024,https://mercajumbo.com.do/?utm_source=supermercadosrd,Tortillas & Wraps,194.0,7466478200053,7466478200053,1,0.7963950452702327,Value
Dominican Republic,DOP,Tortillas,Nacional,La Real,Tostada De Maiz Mexicana La Real,7466478200053,13,169.95,2.69,14 OZ,0.396893,42.82,6.78,Mass,Maíz,https://supermercadosrd.com/productos/tostada-de-maiz-mexicana-la-real/18024,https://supermercadosnacional.com/tostada-de-maiz-mexicana-la-real-14-onz-2170410?utm_source=supermercadosrd,Tortillas & Wraps,169.95,7466478200053,7466478200053,1,0.6967172137977004,Value
Dominican Republic,DOP,Tortillas,Sirena,La Real,Tostada De Maiz Mexicana La Real,7466478200053,13,195.0,3.09,14 OZ,0.396893,49.13,7.78,Mass,Maíz,https://supermercadosrd.com/productos/tostada-de-maiz-mexicana-la-real/18024,https://sirena.do/products/index/tostada-la-real-maiz-s-gluten-24-1?utm_source=supermercadosrd,Tortillas & Wraps,195.0,7466478200053,7466478200053,1,0.799477864800311,Value
Dominican Republic,DOP,Tortillas,Bravo,Toufayan,Wrap Integral Toufayan,2100003088215,13,149.0,2.36,11 OZ,0.3118444999999999,47.78,7.57,Mass,Wrap,https://supermercadosrd.com/productos/wrap-integral-toufayan/7785,https://bravova.superbravo.com.do/articulos/16929?utm_source=supermercadosrd,Tortillas & Wraps,149.0,2100003088215,2100003088215,1,0.7778981280897628,Value
Dominican Republic,DOP,Tortillas,Jumbo,Toufayan,Wrap Integral Toufayan,2100003088215,13,149.95,2.38,11 OZ,0.3118444999999999,48.08,7.62,Mass,Wrap,https://supermercadosrd.com/productos/wrap-integral-toufayan/7785,https://jumbo.com.do/wrap-integral-toufayan-11-onz-2049429?utm_source=supermercadosrd,Tortillas & Wraps,149.95,2100003088215,2100003088215,1,0.7830361606398933,Value
Dominican Republic,DOP,Tortillas,Merca Jumbo,Toufayan,Wrap Integral Toufayan,2100003088215,13,149.0,2.36,11 OZ,0.3118444999999999,47.78,7.57,Mass,Wrap,https://supermercadosrd.com/productos/wrap-integral-toufayan/7785,https://mercajumbo.com.do/?utm_source=supermercadosrd,Tortillas & Wraps,149.0,2100003088215,2100003088215,1,0.7778981280897628,Value
Dominican Republic,DOP,Tortillas,Nacional,Toufayan,Wrap Integral Toufayan,2100003088215,13,149.95,2.38,11 OZ,0.3118444999999999,48.08,7.62,Mass,Wrap,https://supermercadosrd.com/productos/wrap-integral-toufayan/7785,https://supermercadosnacional.com/wrap-integral-toufayan-11-onz-2049429?utm_source=supermercadosrd,Tortillas & Wraps,149.95,2100003088215,2100003088215,1,0.7830361606398933,Value
Dominican Republic,DOP,Tortillas,Sirena,Toufayan,Wrap Integral Toufayan,2100003088215,13,150.0,2.38,11 OZ,0.3118444999999999,48.1,7.62,Mass,Wrap,https://supermercadosrd.com/productos/wrap-integral-toufayan/7785,https://sirena.do/products/index/wheat-toufayan-wraps-11-oz?utm_source=supermercadosrd,Tortillas & Wraps,150.0,2100003088215,2100003088215,1,0.7830361606398933,Value
Dominican Republic,DOP,Tortillas,Jumbo,Toufayan,Wrap Keto Toufayan,2100003088239,13,259.95,4.12,8.9 OZ,0.25231055,103.03,16.33,Mass,Wrap,https://supermercadosrd.com/productos/wrap-keto-toufayan/7764,https://jumbo.com.do/wrap-keto-toufayan-8-9-onz-2219515?utm_source=supermercadosrd,Tortillas & Wraps,259.95,2100003088239,2100003088239,1,1.6780814308726322,Premium
Dominican Republic,DOP,Tortillas,Merca Jumbo,Toufayan,Wrap Keto Toufayan,2100003088239,13,208.0,3.3,8.9 OZ,0.25231055,82.44,13.06,Mass,Wrap,https://supermercadosrd.com/productos/wrap-keto-toufayan/7764,https://mercajumbo.com.do/?utm_source=supermercadosrd,Tortillas & Wraps,208.0,2100003088239,2100003088239,1,1.3420541020940955,Premium
Dominican Republic,DOP,Tortillas,Nacional,Toufayan,Wrap Keto Toufayan,2100003088239,13,208.95,3.31,8.9 OZ,0.25231055,82.81,13.12,Mass,Wrap,https://supermercadosrd.com/productos/wrap-keto-toufayan/7764,https://supermercadosnacional.com/wrap-keto-toufayan-8-9-onz-2219515?utm_source=supermercadosrd,Tortillas & Wraps,208.95,2100003088239,2100003088239,1,1.348219741154252,Premium
Dominican Republic,DOP,Tortillas,Bravo,Toufayan,Wrap Plain Toufayan,,,139.0,2.2,11 OZ,0.3118444999999999,44.57,7.06,Mass,Wrap,https://supermercadosrd.com/productos/wrap-plain-toufayan/7700,https://bravova.superbravo.com.do/articulos/16884?utm_source=supermercadosrd,Tortillas & Wraps,139.0,,Toufayan_Wrap Plain Toufayan,1,0.7254901960784313,Value
Dominican Republic,DOP,Tortillas,Jumbo,Toufayan,Wrap Plain Toufayan,,,149.95,2.38,11 OZ,0.3118444999999999,48.08,7.62,Mass,Wrap,https://supermercadosrd.com/productos/wrap-plain-toufayan/7700,https://jumbo.com.do/wrap-plain-toufayan-11-onz-2049428?utm_source=supermercadosrd,Tortillas & Wraps,149.95,,Toufayan_Wrap Plain Toufayan,1,0.7830361606398933,Value
Dominican Republic,DOP,Tortillas,Merca Jumbo,Toufayan,Wrap Plain Toufayan,,,149.0,2.36,11 OZ,0.3118444999999999,47.78,7.57,Mass,Wrap,https://supermercadosrd.com/productos/wrap-plain-toufayan/7700,https://mercajumbo.com.do/?utm_source=supermercadosrd,Tortillas & Wraps,149.0,,Toufayan_Wrap Plain Toufayan,1,0.7778981280897628,Value
Dominican Republic,DOP,Tortillas,Nacional,Toufayan,Wrap Plain Toufayan,,,149.95,2.38,11 OZ,0.3118444999999999,48.08,7.62,Mass,Wrap,https://supermercadosrd.com/productos/wrap-plain-toufayan/7700,https://supermercadosnacional.com/wrap-plain-toufayan-11-onz-2049428?utm_source=supermercadosrd,Tortillas & Wraps,149.95,,Toufayan_Wrap Plain Toufayan,1,0.7830361606398933,Value
Dominican Republic,DOP,Tortillas,Sirena,Toufayan,Wrap Plain Toufayan,,,147.0,2.33,11 OZ,0.3118444999999999,47.14,7.47,Mass,Wrap,https://supermercadosrd.com/productos/wrap-plain-toufayan/7700,https://sirena.do/products/index/wrap-toafayan-plain-10-oz-?utm_source=supermercadosrd,Tortillas & Wraps,147.0,,Toufayan_Wrap Plain Toufayan,1,0.7676220629895018,Value
Dominican Republic,DOP,Tortillas,Nacional,Wrap,Wrap Powergreen La Tortilla Fact,2100003088239,13,364.95,5.78,8.46 OZ,0.23983677,152.17,24.11,Mass,Wrap,https://supermercadosrd.com/productos/wrap-powergreen-la-tortilla-fact/42208,https://supermercadosnacional.com/wrap-powergreen-la-tortilla-fact-8-46-oz-2227134?utm_source=supermercadosrd,Tortillas & Wraps,364.95,2100003088239,2100003088239,1,2.4775592956729433,Premium
Dominican Republic,DOP,Tortillas,Bravo,Toufayan,Wraps Sabor Ajo Y Pesto Toufayan,,,159.0,2.52,11 OZ,0.3118444999999999,50.99,8.08,Mass,Wrap,https://supermercadosrd.com/productos/wraps-sabor-ajo-y-pesto-toufayan/7819,https://bravova.superbravo.com.do/articulos/1229?utm_source=supermercadosrd,Tortillas & Wraps,159.0,,Toufayan_Wraps Sabor Ajo Y Pesto Toufayan,1,0.8303060601010942,Market
Dominican Republic,DOP,Tortillas,Jumbo,Toufayan,Wraps Sabor Ajo Y Pesto Toufayan,,,149.95,2.38,11 OZ,0.3118444999999999,48.08,7.62,Mass,Wrap,https://supermercadosrd.com/productos/wraps-sabor-ajo-y-pesto-toufayan/7819,https://jumbo.com.do/wraps-sabor-ajo-y-pesto-toufayan-11-onz-2049431?utm_source=supermercadosrd,Tortillas & Wraps,149.95,,Toufayan_Wraps Sabor Ajo Y Pesto Toufayan,1,0.7830361606398933,Value
Dominican Republic,DOP,Tortillas,Merca Jumbo,Toufayan,Wraps Sabor Ajo Y Pesto Toufayan,,,149.0,2.36,11 OZ,0.3118444999999999,47.78,7.57,Mass,Wrap,https://supermercadosrd.com/productos/wraps-sabor-ajo-y-pesto-toufayan/7819,https://mercajumbo.com.do/?utm_source=supermercadosrd,Tortillas & Wraps,149.0,,Toufayan_Wraps Sabor Ajo Y Pesto Toufayan,1,0.7778981280897628,Value
Dominican Republic,DOP,Tortillas,Nacional,Toufayan,Wraps Sabor Ajo Y Pesto Toufayan,,,149.95,2.38,11 OZ,0.3118444999999999,48.08,7.62,Mass,Wrap,https://supermercadosrd.com/productos/wraps-sabor-ajo-y-pesto-toufayan/7819,https://supermercadosnacional.com/wraps-sabor-ajo-y-pesto-toufayan-11-onz-2049431?utm_source=supermercadosrd,Tortillas & Wraps,149.95,,Toufayan_Wraps Sabor Ajo Y Pesto Toufayan,1,0.7830361606398933,Value
Dominican Republic,DOP,Tortillas,Sirena,Toufayan,Wraps Sabor Ajo Y Pesto Toufayan,,,149.0,2.36,11 OZ,0.3118444999999999,47.78,7.57,Mass,Wrap,https://supermercadosrd.com/productos/wraps-sabor-ajo-y-pesto-toufayan/7819,https://sirena.do/products/index/wraps-toufayan-garlic-pesto-11-oz?utm_source=supermercadosrd,Tortillas & Wraps,149.0,,Toufayan_Wraps Sabor Ajo Y Pesto Toufayan,1,0.7778981280897628,Value
Dominican Republic,DOP,Tortillas,Bravo,Toufayan,Wraps Sabor Espinaca Toufayan,2100003088239,13,149.0,2.36,11 OZ,0.3118444999999999,47.78,7.57,Mass,Wrap,https://supermercadosrd.com/productos/wraps-sabor-espinaca-toufayan/7875,https://bravova.superbravo.com.do/articulos/2460?utm_source=supermercadosrd,Tortillas & Wraps,149.0,2100003088239,2100003088239,1,0.7778981280897628,Value
Dominican Republic,DOP,Tortillas,Merca Jumbo,Toufayan,Wraps Sabor Espinaca Toufayan,2100003088239,13,158.0,2.5,11 OZ,0.3118444999999999,50.67,8.03,Mass,Wrap,https://supermercadosrd.com/productos/wraps-sabor-espinaca-toufayan/7875,https://mercajumbo.com.do/?utm_source=supermercadosrd,Tortillas & Wraps,158.0,2100003088239,2100003088239,1,0.8251680275509636,Market
Dominican Republic,DOP,Tortillas,Nacional,Toufayan,Wraps Sabor Espinaca Toufayan,2100003088239,13,158.95,2.52,11 OZ,0.3118444999999999,50.97,8.08,Mass,Wrap,https://supermercadosrd.com/productos/wraps-sabor-espinaca-toufayan/7875,https://supermercadosnacional.com/wraps-sabor-espinaca-toufayan-11-onz-2122400?utm_source=supermercadosrd,Tortillas & Wraps,158.95,2100003088239,2100003088239,1,0.8303060601010942,Market
Dominican Republic,DOP,Tortillas,Nacional,Toufayan,Wraps Sabor Tomate Seco Toufayan,596058135943,12,149.95,2.38,10 OZ,0.283495,52.89,8.38,Mass,Wrap,https://supermercadosrd.com/productos/wraps-sabor-tomate-seco-toufayan/7703,https://supermercadosnacional.com/wraps-sabor-tomate-seco-toufayan-10-onz-2049437?utm_source=supermercadosrd,Tortillas & Wraps,149.95,0596058135943,0596058135943,1,0.8611342554018775,Market
