search_term,country,currency,category,source_category,retailer,brand,product_name,barcode,barcode_length,price_local,price_usd,presentation,weight_kg,price_per_100g_local,price_per_kg_usd,segment,type,product_url,retailer_url,product_name_clean,standard_category,price_local_numeric,scrape_date,price_text,price_gyd,image_url,source_url,price_per_kg_gyd,page,brand_original,barcode_harmonized,sku_text_key,weight_bucket,match_key,family_key,family_overlap,regional_overlap,commercial_overlap,competitive_index,price_positioning
bread,Guyana,GYD,Bakery,Bakery,Massy Stores Guyana,Hosttes,Two Bite Chocolate Croissants 4.5 Oz,,,,7.788461538461538,,0.12757275,,61.0511377897046,Mass,,https://www.shopmassystoresgy.com/product/two-bite-chocolate-croissants-4-5-oz/,,Two Bite Chocolate Croissants,Bakery,,2026-05-30 07:03:14,"$ 1,620.00",1620.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Two-Bite-Chocolate-Croissants-4.5-Oz-170x185.webp,https://www.shopmassystoresgy.com/?s=bread&post_type=product&dgwt_wcas=1,12698.636660258557,,Other,,hosttes_two bite chocolate croissants 4 5,0.13,hosttes_two bite chocolate croissants 4 5_0.13,hosttes_bite_chocolate_croissants,1,1,1,9.772218216272135,Premium
bread,Guyana,GYD,Bakery,Bakery,Massy Stores Guyana,Hosttes,Two Bite Birthday Cake Mini Confetti Cupcake 10 Oz,,,,8.461538461538462,,0.283495,,29.84722291941114,Mass,,https://www.shopmassystoresgy.com/product/two-bite-birthday-cake-mini-confetti-cupcake-10-oz/,,Two Bite Birthday Cake Mini Confetti Cupcake,Bakery,,2026-05-30 07:03:14,"$ 1,760.00",1760.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/TWO-BITE-UNICORN-VANILLA-MINI-CUPCAKE-10-1-170x185.webp,https://www.shopmassystoresgy.com/?s=bread&post_type=product&dgwt_wcas=1,6208.222367237518,,Other,,hosttes_two bite birthday cake mini confetti cupcake 10,0.28,hosttes_two bite birthday cake mini confetti cupcake 10_0.28,hosttes_bite_birthday_cake,1,1,1,4.777528905733044,Premium
bread,Guyana,GYD,Bread & Buns,Bakery,Massy Stores Guyana,Mr Bakewell,Bakewell Whole Wheat Tennis Rolls 5ct,,,,1.7307692307692308,,,,,Mass,,https://www.shopmassystoresgy.com/product/bakewell-whole-wheat-tennis-rolls-2/,,Bakewell Whole Wheat Tennis Rolls,Bakery,,2026-05-30 07:03:14,$ 360.00,360.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/01/0067784510013-170x185.png,https://www.shopmassystoresgy.com/?s=bread&post_type=product&dgwt_wcas=1,,,Other,,mr bakewell_bakewell whole wheat tennis rolls 5ct,unknown,mr bakewell_bakewell whole wheat tennis rolls 5ct_unknown,mr bakewell_bakewell_whole_wheat,1,1,1,,Market
bread,Guyana,GYD,Bakery,Bakery,Massy Stores Guyana,Toufayan,Toufayan Mini Croissant,,,,9.326923076923077,,,,,Mass,,https://www.shopmassystoresgy.com/product/toufayan-mini-croissant/,,Mini Croissant,Bakery,,2026-05-30 07:03:14,"$ 1,940.00",1940.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/TOUFAYAN-MINI-CROISSANT-12.3-OZ-170x185.webp,https://www.shopmassystoresgy.com/?s=bread&post_type=product&dgwt_wcas=1,,,Toufayan,,toufayan_toufayan mini croissant,unknown,toufayan_toufayan mini croissant_unknown,toufayan_mini_croissant,1,1,1,,Market
bread,Guyana,GYD,Bakery,Bakery,Massy Stores Guyana,Otis Spunkmeyer,OTIS SPUNKMEYER APPLE CINNAMON MUFFINS,,,,1.4423076923076923,,,,,Mass,,https://www.shopmassystoresgy.com/product/otis-spunkmeyer-apple-cinnamon-muffins/,,Otis Spunkmeyer Apple Cinnamon Muffins,Bakery,,2026-05-30 07:03:14,$ 300.00,300.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/01/OTIS-SPUNKMEYER-APPLE-CINNAMON-MUFFINS-170x185.jpg,https://www.shopmassystoresgy.com/?s=bread&post_type=product&dgwt_wcas=1,,,Other,,otis spunkmeyer_otis spunkmeyer apple cinnamon muffins,unknown,otis spunkmeyer_otis spunkmeyer apple cinnamon muffins_unknown,otis spunkmeyer_otis_spunkmeyer_apple,1,1,1,,Market
bread,Guyana,GYD,Bread & Buns,Bakery,Massy Stores Guyana,Mr Bakewell,Bakewell Hotdog Roll 5ct,,,,1.7307692307692308,,,,,Mass,,https://www.shopmassystoresgy.com/product/bakewell-hotdog-roll-2/,,Bakewell Hotdog Roll,Bakery,,2026-05-30 07:03:14,$ 360.00,360.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/01/0067784510007-170x185.png,https://www.shopmassystoresgy.com/?s=bread&post_type=product&dgwt_wcas=1,,,Other,,mr bakewell_bakewell hotdog roll 5ct,unknown,mr bakewell_bakewell hotdog roll 5ct_unknown,mr bakewell_bakewell_hotdog_roll,1,1,1,,Market
bread,Guyana,GYD,Bread & Buns,Bakery,Massy Stores Guyana,Golden,GOLDEN HARVEST WHOLE WHEAT TENNIS ROLLS,,,,2.8846153846153846,,,,,Mass,,https://www.shopmassystoresgy.com/product/golden-harvest-whole-wheat-tennis-rolls-3/,,Golden Harvest Whole Wheat Tennis Rolls,Bakery,,2026-05-30 07:03:14,$ 600.00,600.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/01/Goldenharvest-wholewheat-tennis-roll-170x185.jpg,https://www.shopmassystoresgy.com/?s=bread&post_type=product&dgwt_wcas=1,,,Other,,golden_golden harvest whole wheat tennis rolls,unknown,golden_golden harvest whole wheat tennis rolls_unknown,golden_golden_harvest_whole,1,1,1,,Market
bread,Guyana,GYD,Tortillas & Wraps,Bakery,Massy Stores Guyana,Toufayan,Toufayan Wraps White 10oz,,,,5.0,,0.283495,,17.63699536147022,Mass,,https://www.shopmassystoresgy.com/product/wraps-white/,,Wraps White,Tortillas & Wraps,,2026-05-30 07:03:14,"$ 1,040.00",1040.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/04/0007312400401-170x185.jpg,https://www.shopmassystoresgy.com/?s=bread&post_type=product&dgwt_wcas=1,3668.4950351858056,,Toufayan,,toufayan_toufayan wraps white 10oz,0.28,toufayan_toufayan wraps white 10oz_0.28,toufayan_wraps_white,1,1,1,1.6069331419358415,Premium
bread,Guyana,GYD,Bakery,Bakery,Massy Stores Guyana,Cusano´s,CUSANOS MULTIGRAIN SLICES,,,,24.03846153846154,,,,,Premium,,https://www.shopmassystoresgy.com/product/cusanos-multigrain-slices-2/,,Cusanos Multigrain Slices,Bakery,,2026-05-30 07:03:14,"$ 5,000.00",5000.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/01/CUSANOS-MULTIGRAIN-SLICES-170x185.jpg,https://www.shopmassystoresgy.com/?s=bread&post_type=product&dgwt_wcas=1,,,Other,,cusano s_cusanos multigrain slices,unknown,cusano s_cusanos multigrain slices_unknown,cusano s_cusanos_multigrain_slices,1,1,1,,Market
bread,Guyana,GYD,Bakery,Bakery,Massy Stores Guyana,Hosttes,Two Bite Original Vanilla Cupcakes 10 Oz,,,,8.461538461538462,,0.283495,,29.84722291941114,Mass,,https://www.shopmassystoresgy.com/product/two-bite-original-vanilla-cupcakes-10-oz/,,Two Bite Original Vanilla Cupcakes,Bakery,,2026-05-30 07:03:14,"$ 1,760.00",1760.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/TWO-BITE-ORIGINAL-VANILLA-CUPCAKES-10-OZ-12CT-170x185.jpeg,https://www.shopmassystoresgy.com/?s=bread&post_type=product&dgwt_wcas=1,6208.222367237518,,Other,,hosttes_two bite original vanilla cupcakes 10,0.28,hosttes_two bite original vanilla cupcakes 10_0.28,hosttes_bite_original_vanilla,1,1,1,4.777528905733044,Premium
bread,Guyana,GYD,Bakery,Bakery,Massy Stores Guyana,Charles,Cheese Pie,,,,1.8269230769230769,,,,,Mass,,https://www.shopmassystoresgy.com/product/cheese-pie/,,Cheese Pie,Bakery,,2026-05-30 07:03:14,$ 380.00,380.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/CHEESE-PIE-170x185.png,https://www.shopmassystoresgy.com/?s=bread&post_type=product&dgwt_wcas=1,,,Other,,charles_cheese pie,unknown,charles_cheese pie_unknown,charles_cheese,1,1,1,,Market
bread,Guyana,GYD,Bread & Buns,Bakery,Massy Stores Guyana,Otis Spunkmeyer,Otis Spunkmeyer Giant Iced Cinnamon Roll,,,,2.2115384615384617,,,,,Mass,,https://www.shopmassystoresgy.com/product/otis-spunkmeyer-giant-iced-cinnamon-roll/,,Otis Spunkmeyer Giant Iced Cinnamon Roll,Bakery,,2026-05-30 07:03:14,$ 460.00,460.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Otis-Spunkmeyer-Giant-Iced-Cinnamon-Roll-170x185.jpeg,https://www.shopmassystoresgy.com/?s=bread&post_type=product&dgwt_wcas=1,,,Other,,otis spunkmeyer_otis spunkmeyer giant iced cinnamon roll,unknown,otis spunkmeyer_otis spunkmeyer giant iced cinnamon roll_unknown,otis spunkmeyer_otis_spunkmeyer_giant,1,1,1,,Market
bread,Guyana,GYD,Bakery,Bakery,Massy Stores Guyana,Hosttes,Two Bite Strawberry Shortcake Vanilla Mini Cupcake 10 Oz,,,,9.51923076923077,,0.283495,,33.57812578433754,Mass,,https://www.shopmassystoresgy.com/product/two-bite-strawberry-shortcake-vanilla-mini-cupcake-10-oz/,,Two Bite Strawberry Shortcake Vanilla Mini Cupcake,Bakery,,2026-05-30 07:03:14,"$ 1,980.00",1980.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/TWO-BITE-STRAWBERRY-SHORTCAKE-VANILLA-MI-170x185.jpg,https://www.shopmassystoresgy.com/?s=bread&post_type=product&dgwt_wcas=1,6984.250163142207,,Other,,hosttes_two bite strawberry shortcake vanilla mini cupcake 10,0.28,hosttes_two bite strawberry shortcake vanilla mini cupcake 10_0.28,hosttes_bite_strawberry_shortcake,1,1,1,5.3747200189496755,Premium
bread,Guyana,GYD,Bakery,Bakery,Massy Stores Guyana,Hosttes,Two Bite Unicorn Vanilla Mini Cupcake 10 Oz,,,,8.461538461538462,,0.283495,,29.84722291941114,Mass,,https://www.shopmassystoresgy.com/product/two-bite-unicorn-vanilla-mini-cupcake-10-oz/,,Two Bite Unicorn Vanilla Mini Cupcake,Bakery,,2026-05-30 07:03:14,"$ 1,760.00",1760.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/TWO-BITE-UNICORN-VANILLA-MINI-CUPCAKE-10-170x185.webp,https://www.shopmassystoresgy.com/?s=bread&post_type=product&dgwt_wcas=1,6208.222367237518,,Other,,hosttes_two bite unicorn vanilla mini cupcake 10,0.28,hosttes_two bite unicorn vanilla mini cupcake 10_0.28,hosttes_bite_unicorn_vanilla,1,1,1,4.777528905733044,Premium
bread,Guyana,GYD,Bread & Buns,Bakery,Massy Stores Guyana,Instorebakery,Coconut Buns,,,,1.5384615384615383,,,,,Mass,,https://www.shopmassystoresgy.com/product/coconut-buns/,,Coconut Buns,Bakery,,2026-05-30 07:03:14,$ 320.00,320.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/COCONUT-BUNS-170x185.png,https://www.shopmassystoresgy.com/?s=bread&post_type=product&dgwt_wcas=1,,,Other,,instorebakery_coconut buns,unknown,instorebakery_coconut buns_unknown,instorebakery_coconut_buns,1,1,1,,Market
bread,Guyana,GYD,Bakery,Bakery,Massy Stores Guyana,Otis Spunkmeyer,OTIS SPUNKMEYER WILD BLUEBERRY,,,,1.25,,,,,Mass,,https://www.shopmassystoresgy.com/product/otis-spunkmeyer-wild-blueberry-2/,,Otis Spunkmeyer Wild Blueberry,Bakery,,2026-05-30 07:03:14,$ 260.00,260.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/01/0009175209000-170x185.jpg,https://www.shopmassystoresgy.com/?s=bread&post_type=product&dgwt_wcas=1,,,Other,,otis spunkmeyer_otis spunkmeyer wild blueberry,unknown,otis spunkmeyer_otis spunkmeyer wild blueberry_unknown,otis spunkmeyer_otis_spunkmeyer_wild,1,1,1,,Market
bread,Guyana,GYD,Tortillas & Wraps,Bakery,Massy Stores Guyana,Toufayan,Toufayan Wraps Garlic Pesto 18oz,,,,5.0,,0.510291,,9.798330756372344,Mass,,https://www.shopmassystoresgy.com/product/wraps-garlic-pesto/,,Wraps Garlic Pesto,Tortillas & Wraps,,2026-05-30 07:03:14,"$ 1,040.00",1040.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/01/0007312400404-170x185.jpg,https://www.shopmassystoresgy.com/?s=bread&post_type=product&dgwt_wcas=1,2038.0527973254475,,Toufayan,,toufayan_toufayan wraps garlic pesto 18oz,0.51,toufayan_toufayan wraps garlic pesto 18oz_0.51,toufayan_wraps_garlic_pesto,1,1,2,0.8927406344088008,Market
bread,Guyana,GYD,Bakery,Bakery,Massy Stores Guyana,Otis Spunkmeyer,OTIS SPUNKMEYER STRAWBERRY MUFFIN,,,,1.25,,,,,Mass,,https://www.shopmassystoresgy.com/product/otis-spunkmeyer-strawberry-muffin-2/,,Otis Spunkmeyer Strawberry Muffin,Bakery,,2026-05-30 07:03:14,$ 260.00,260.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/01/OTIS-SPUNKMEYER-STRAWBERRY-MUFFIN-scaled-170x185.jpg,https://www.shopmassystoresgy.com/?s=bread&post_type=product&dgwt_wcas=1,,,Other,,otis spunkmeyer_otis spunkmeyer strawberry muffin,unknown,otis spunkmeyer_otis spunkmeyer strawberry muffin_unknown,otis spunkmeyer_otis_spunkmeyer_strawberry,1,1,1,,Market
bread,Guyana,GYD,Bakery,Bakery,Massy Stores Guyana,Otis Spunkmeyer,OTIS SPUNKMEYER BANANA NUT MUFFINS,,,,1.4423076923076923,,,,,Mass,,https://www.shopmassystoresgy.com/product/otis-spunkmeyer-banana-nut-muffins-3/,,Otis Spunkmeyer Banana Nut Muffins,Bakery,,2026-05-30 07:03:14,$ 300.00,300.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/01/0009175209105-scaled-1-170x185.jpg,https://www.shopmassystoresgy.com/?s=bread&post_type=product&dgwt_wcas=1,,,Other,,otis spunkmeyer_otis spunkmeyer banana nut muffins,unknown,otis spunkmeyer_otis spunkmeyer banana nut muffins_unknown,otis spunkmeyer_otis_spunkmeyer_banana,1,1,1,,Market
bread,Guyana,GYD,Tortillas & Wraps,Bakery,Massy Stores Guyana,Toufayan,Toufayan Wrap Sundried Tomato Basil 10oz,,,,5.0,,0.283495,,17.63699536147022,Mass,,https://www.shopmassystoresgy.com/product/wraps-sundried-tomato-basil/,,Wrap Sundried Tomato Basil,Tortillas & Wraps,,2026-05-30 07:03:14,"$ 1,040.00",1040.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/03/0007312400412-170x185.jpg,https://www.shopmassystoresgy.com/?s=bread&post_type=product&dgwt_wcas=1,3668.4950351858056,,Toufayan,,toufayan_toufayan wrap sundried tomato basil 10oz,0.28,toufayan_toufayan wrap sundried tomato basil 10oz_0.28,toufayan_wrap_sundried_tomato,1,1,1,1.6069331419358415,Premium
bread,Guyana,GYD,Bread & Buns,Bakery,Massy Stores Guyana,King's Hawaiian,KINGS HAWAIIAN SWEET ROLL,,,,17.692307692307693,,,,,Mass,,https://www.shopmassystoresgy.com/product/kings-hawaiian-sweet-roll-3/,,Kings Hawaiian Sweet Roll,Bakery,,2026-05-30 07:03:14,"$ 3,680.00",3680.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/01/KINGS-HAWAIIAN-SWEET-ROLL-24-CT-170x185.avif,https://www.shopmassystoresgy.com/?s=bread&post_type=product&dgwt_wcas=1,,,Other,,king s hawaiian_kings hawaiian sweet roll,unknown,king s hawaiian_kings hawaiian sweet roll_unknown,king s hawaiian_kings_hawaiian_sweet,1,1,1,,Market
bun,Guyana,GYD,Bread & Buns,Bakery,Massy Stores Guyana,Oscar Mayer,OSCAR MAYER PREM BUN LENGTH BEEF FRANKS 15OZ,,,,9.23076923076923,,0.4252424999999999,,21.707071214117192,Mass,,https://www.shopmassystoresgy.com/product/oscar-mayer-prem-bun-length-beef-franks-2/,,Oscar Mayer Prem Bun Length Beef Franks,Bakery,,2026-05-30 07:04:09,"$ 1,920.00",1920.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/01/0004470007502-170x185.png,https://www.shopmassystoresgy.com/?s=bun&post_type=product&dgwt_wcas=1,4515.070812536376,,Other,,oscar mayer_oscar mayer prem bun length beef franks 15oz,0.43,oscar mayer_oscar mayer prem bun length beef franks 15oz_0.43,oscar mayer_oscar_mayer_prem,1,1,1,3.4745664768967592,Premium
bun,Guyana,GYD,Bread & Buns,Bakery,Massy Stores Guyana,Oscar Mayer,OSCAR MAYER TURKEY BUN LENGTH FRANKS 16OZ,,,,10.576923076923077,,0.453592,,23.318142905789955,Mass,,https://www.shopmassystoresgy.com/product/oscar-mayer-turkey-bun-length-franks-2/,,Oscar Mayer Turkey Bun Length Franks,Bakery,,2026-05-30 07:04:09,"$ 2,200.00",2200.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/01/0007187154464-170x185.jpg,https://www.shopmassystoresgy.com/?s=bun&post_type=product&dgwt_wcas=1,4850.173724404311,,Other,,oscar mayer_oscar mayer turkey bun length franks 16oz,0.45,oscar mayer_oscar mayer turkey bun length franks 16oz_0.45,oscar mayer_oscar_mayer_turkey,1,1,1,3.732444457603941,Premium
bun,Guyana,GYD,Bread & Buns,Bakery,Massy Stores Guyana,Instorebakery,COCONUT RAISIN BUN,,,,5.865384615384615,,,,,Mass,,https://www.shopmassystoresgy.com/product/coconut-raisin-bun-4/,,Coconut Raisin Bun,Bakery,,2026-05-30 07:04:09,"$ 1,220.00",1220.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/10/20231106_153306-scaled-170x185.jpg,https://www.shopmassystoresgy.com/?s=bun&post_type=product&dgwt_wcas=1,,,Other,,instorebakery_coconut raisin bun,unknown,instorebakery_coconut raisin bun_unknown,instorebakery_coconut_raisin,1,1,1,,Market
bun,Guyana,GYD,Bread & Buns,Bakery,Massy Stores Guyana,Twizzlers,TWIZZLERS BUNNIES CHERRY FLAVOR,,,,5.625,,,,,Mass,,https://www.shopmassystoresgy.com/product/twizzlers-bunnies-cherry-flavor/,,Twizzlers Bunnies Cherry Flavor,Bakery,,2026-05-30 07:04:09,"$ 1,170.00",1170.0,https://www.shopmassystoresgy.com/wp-content/uploads/2025/04/TWIZZLERS-BUNNIES-CHERRY-FLAVOR-7.1-OZ-170x185.webp,https://www.shopmassystoresgy.com/?s=bun&post_type=product&dgwt_wcas=1,,,Other,,twizzlers_twizzlers bunnies cherry flavor,unknown,twizzlers_twizzlers bunnies cherry flavor_unknown,twizzlers_twizzlers_bunnies_cherry,1,1,1,,Market
bun,Guyana,GYD,Bread & Buns,Bakery,Massy Stores Guyana,Nestle,NESTLE KIT KAT BUNNIES,,,,9.807692307692308,,,,,Mass,,https://www.shopmassystoresgy.com/product/nestle-kit-kat-bunnies/,,Nestle Kit Kat Bunnies,Bakery,,2026-05-30 07:04:09,"$ 2,040.00",2040.0,https://www.shopmassystoresgy.com/wp-content/uploads/2025/04/NESTLE-KIT-KAT-BUNNIES-250-G-170x185.jpg,https://www.shopmassystoresgy.com/?s=bun&post_type=product&dgwt_wcas=1,,,Nestlé,,nestle_nestle kit kat bunnies,unknown,nestle_nestle kit kat bunnies_unknown,nestle_nestle_bunnies,1,1,1,,Market
bun,Guyana,GYD,Bread & Buns,Bakery,Massy Stores Guyana,Ferrero,FERRERO ROCHER EASTER BUNNY,,,,20.91346153846154,,,,,Mass,,https://www.shopmassystoresgy.com/product/ferrero-rocher-easter-bunny-2/,,Ferrero Rocher Easter Bunny,Bakery,,2026-05-30 07:04:09,"$ 4,350.00",4350.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/01/0000980012613-170x185.jpg,https://www.shopmassystoresgy.com/?s=bun&post_type=product&dgwt_wcas=1,,,Other,,ferrero_ferrero rocher easter bunny,unknown,ferrero_ferrero rocher easter bunny_unknown,ferrero_ferrero_rocher_easter,1,1,1,,Market
rolls,Guyana,GYD,Bread & Buns,Bakery,Massy Stores Guyana,Devon,Devon Rolls Chocolate Chips 200 gr,,,,1.9230769230769231,,0.2,,9.615384615384617,Mass,,https://www.shopmassystoresgy.com/product/rolls-chocolate-chips/,,Devon Rolls Chocolate Chips,Bakery,,2026-05-30 07:05:21,$ 400.00,400.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/01/0004003200059-170x185.jpg,https://www.shopmassystoresgy.com/?s=rolls&post_type=product&dgwt_wcas=1,2000.0,,Other,,devon_devon rolls chocolate chips 200 gr,0.2,devon_devon rolls chocolate chips 200 gr_0.2,devon_devon_rolls_chocolate,1,1,1,1.539097224012261,Premium
rolls,Guyana,GYD,Bread & Buns,Bakery,Massy Stores Guyana,Double Duty,Double Duty Garbage Bag Rolls Medium,,,,4.134615384615385,,,,,Mass,,https://www.shopmassystoresgy.com/product/double-duty-garbage-bag-rolls-medium/,,Double Duty Garbage Bag Rolls Medium,Bakery,,2026-05-30 07:05:21,$ 860.00,860.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/double-duty-garbage-bags-170x185.jpeg,https://www.shopmassystoresgy.com/?s=rolls&post_type=product&dgwt_wcas=1,,,Other,,double duty_double duty garbage bag rolls medium,unknown,double duty_double duty garbage bag rolls medium_unknown,double duty_double_duty_garbage,1,1,1,,Market
wrap,Guyana,GYD,Tortillas & Wraps,Bakery,Massy Stores Guyana,Del-E,Del-E Grease Proof Paper Sandwich Wrap 500-S,,,,36.68269230769231,,,,,Mass,,https://www.shopmassystoresgy.com/product/del-e-grease-proof-paper-sandwich-wrap-500-s-2/,,Del E Grease Proof Paper Sandwich Wrap 500 S,Tortillas & Wraps,,2026-05-30 07:06:00,"$ 7,630.00",7630.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Del-E-Greaseproof-Paper-10_15-V1-scaled-1-170x185.jpg,https://www.shopmassystoresgy.com/?s=wrap&post_type=product&dgwt_wcas=1,,,Other,,del e_del e grease proof paper sandwich wrap 500 s,unknown,del e_del e grease proof paper sandwich wrap 500 s_unknown,del e_grease_proof_paper,1,1,1,,Market
wrap,Guyana,GYD,Bakery,Bakery,Massy Stores Guyana,Del-E,Del-E Grease Proof Paper 500-S,,,,7.884615384615385,,,,,Mass,,https://www.shopmassystoresgy.com/product/del-e-grease-proof-paper-500-s/,,Del E Grease Proof Paper 500 S,Bakery,,2026-05-30 07:06:00,"$ 1,640.00",1640.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Del-E-Greaseproof-Paper-8_10-V1-270x270-1-1-170x185.jpg,https://www.shopmassystoresgy.com/?s=wrap&post_type=product&dgwt_wcas=1,,,Other,,del e_del e grease proof paper 500 s,unknown,del e_del e grease proof paper 500 s_unknown,del e_grease_proof_paper,1,1,1,,Market
wrap,Guyana,GYD,Bakery,Bakery,Massy Stores Guyana,Del-E,Del-E Grease Proof Paper White 500-S,,,,4.471153846153846,,,,,Mass,,https://www.shopmassystoresgy.com/product/del-e-grease-proof-paper-white-500-s-2/,,Del E Grease Proof Paper White 500 S,Bakery,,2026-05-30 07:06:00,$ 930.00,930.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Del-E-Greaseproof-Paper-8_10-V1-270x270-1-170x185.jpg,https://www.shopmassystoresgy.com/?s=wrap&post_type=product&dgwt_wcas=1,,,Other,,del e_del e grease proof paper white 500 s,unknown,del e_del e grease proof paper white 500 s_unknown,del e_grease_proof_paper,1,1,1,,Market
wrap,Guyana,GYD,Bakery,Bakery,Massy Stores Guyana,Hinged,Hinged Clam Shell,,,,12.35576923076923,,,,,Mass,,https://www.shopmassystoresgy.com/product/hinged-clam-shell/,,Hinged Clam Shell,Bakery,,2026-05-30 07:06:00,"$ 2,570.00",2570.0,,https://www.shopmassystoresgy.com/?s=wrap&post_type=product&dgwt_wcas=1,,,Other,,hinged_hinged clam shell,unknown,hinged_hinged clam shell_unknown,hinged_hinged_clam_shell,1,1,1,,Market
wrap,Guyana,GYD,Bakery,Bakery,Massy Stores Guyana,Hinged,Hinged Clam Shell 8 Oz,,,,0.4326923076923077,,0.226796,,1.9078480559282691,Mass,,https://www.shopmassystoresgy.com/product/hinged-clam-shell-8-oz/,,Hinged Clam Shell,Bakery,,2026-05-30 07:06:00,$ 90.00,90.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/HINGED-CLAM-SHELL-8-OZ-170x185.jpg,https://www.shopmassystoresgy.com/?s=wrap&post_type=product&dgwt_wcas=1,396.8323956330799,,Other,,hinged_hinged clam shell 8,0.23,hinged_hinged clam shell 8_0.23,hinged_hinged_clam_shell,1,1,1,0.3053818192585043,Value
